,resistance,depth
3566,0.0688042938709259,0.0
3567,0.0688042938709259,0.0
3568,0.0688042938709259,0.0
3569,0.0688042938709259,0.0
3570,0.0688042938709259,0.0
3571,0.0688042938709259,0.0
3572,0.0688042938709259,0.0
3573,0.0688042938709259,0.0
3574,0.0482023358345031,0.00010941922664639558
3575,0.0482023358345031,0.00010941922664639558
3576,0.0482023358345031,0.00010941922664639558
3577,0.0482023358345031,0.00010941922664639558
3578,0.0482023358345031,0.00010941922664639558
3579,0.0482023358345031,0.00010941922664639558
3580,0.0202816165983676,0.00015227496623990144
3581,0.0202816165983676,0.00015227496623990144
3582,0.0202816165983676,0.00015227496623990144
3583,0.0202816165983676,0.00015227496623990144
3584,0.0202816165983676,0.00015227496623990144
3585,0.0202816165983676,0.00015227496623990144
3586,0.2482738047838211,0.0002318620681762973
3587,0.2482738047838211,0.0002318620681762973
3588,0.2482738047838211,0.0002318620681762973
3589,0.2482738047838211,0.0002318620681762973
3590,0.2482738047838211,0.0002318620681762973
3591,0.2482738047838211,0.0002318620681762973
3592,0.0630108267068862,0.0003893077373504916
3593,0.0630108267068862,0.0003893077373504916
3594,0.0630108267068862,0.0003893077373504916
3595,0.0630108267068862,0.0003893077373504916
3596,0.0630108267068862,0.0003893077373504916
3597,0.0630108267068862,0.0003893077373504916
3598,0.1082661002874374,0.00047907233238220215
3599,0.1082661002874374,0.00047907233238220215
3600,0.1082661002874374,0.00047907233238220215
3601,0.1082661002874374,0.00047907233238220215
3602,0.1082661002874374,0.00047907233238220215
3603,0.1082661002874374,0.00047907233238220215
3604,0.167921245098114,0.0005608648061752042
3605,0.167921245098114,0.0005608648061752042
3606,0.167921245098114,0.0005608648061752042
3607,0.167921245098114,0.0005608648061752042
3608,0.167921245098114,0.0005608648061752042
3609,0.167921245098114,0.0005608648061752042
3610,0.1664328873157501,0.0006456822156906128
3611,0.1664328873157501,0.0006456822156906128
3612,0.1664328873157501,0.0006456822156906128
3613,0.1664328873157501,0.0006456822156906128
3614,0.1664328873157501,0.0006456822156906128
3615,0.1664328873157501,0.0006456822156906128
3616,0.1664328873157501,0.0006456822156906128
3617,0.3450817465782165,0.0006782263517380038
3618,0.3450817465782165,0.0006782263517380038
3619,0.3450817465782165,0.0006782263517380038
3620,0.3450817465782165,0.0006782263517380038
3621,0.3450817465782165,0.0006782263517380038
3622,0.3450817465782165,0.0006782263517380038
3623,0.3954046368598938,0.000737652182579096
3624,0.3954046368598938,0.000737652182579096
3625,0.3954046368598938,0.000737652182579096
3626,0.3954046368598938,0.000737652182579096
3627,0.3954046368598938,0.000737652182579096
3628,0.3954046368598938,0.000737652182579096
3629,0.3954046368598938,0.000737652182579096
3630,0.4594072103500366,0.0008010119199753085
3631,0.4594072103500366,0.0008010119199753085
3632,0.4594072103500366,0.0008010119199753085
3633,0.4594072103500366,0.0008010119199753085
3634,0.4594072103500366,0.0008010119199753085
3635,0.4594072103500366,0.0008010119199753085
3636,0.4139136970043182,0.0009110569953919012
3637,0.4139136970043182,0.0009110569953919012
3638,0.4139136970043182,0.0009110569953919012
3639,0.4139136970043182,0.0009110569953919012
3640,0.4139136970043182,0.0009110569953919012
3641,0.4139136970043182,0.0009110569953919012
3642,0.3975839912891388,0.001034125685691889
3643,0.3975839912891388,0.001034125685691889
3644,0.3975839912891388,0.001034125685691889
3645,0.3975839912891388,0.001034125685691889
3646,0.3975839912891388,0.001034125685691889
3647,0.3975839912891388,0.001034125685691889
3648,0.2014148086309433,0.0011280328035354892
3649,0.2014148086309433,0.0011280328035354892
3650,0.2014148086309433,0.0011280328035354892
3651,0.2014148086309433,0.0011280328035354892
3652,0.2014148086309433,0.0011280328035354892
3653,0.2014148086309433,0.0011280328035354892
3654,0.2014148086309433,0.0011280328035354892
