,resistance,depth
3419,0.011004664003849,0.0
3420,0.011004664003849,0.0
3421,0.011004664003849,0.0
3422,0.011004664003849,0.0
3423,0.011004664003849,0.0
3424,0.011004664003849,0.0
3425,0.011004664003849,0.0
3426,0.0369523949921131,4.4301152229281326e-05
3427,0.0369523949921131,4.4301152229281326e-05
3428,0.0369523949921131,4.4301152229281326e-05
3429,0.0369523949921131,4.4301152229281326e-05
3430,0.0369523949921131,4.4301152229281326e-05
3431,0.0369523949921131,4.4301152229281326e-05
3432,0.0970234721899032,0.00011460483074188232
3433,0.0970234721899032,0.00011460483074188232
3434,0.0970234721899032,0.00011460483074188232
3435,0.0970234721899032,0.00011460483074188232
3436,0.0970234721899032,0.00011460483074188232
3437,0.0970234721899032,0.00011460483074188232
3438,0.0970234721899032,0.00011460483074188232
3439,0.0970234721899032,0.00011460483074188232
3440,0.1180285811424255,0.0001751333475112915
3441,0.1180285811424255,0.0001751333475112915
3442,0.1180285811424255,0.0001751333475112915
3443,0.1180285811424255,0.0001751333475112915
3444,0.1180285811424255,0.0001751333475112915
3445,0.1180285811424255,0.0001751333475112915
3446,0.1845771968364715,0.0002285838127135953
3447,0.1845771968364715,0.0002285838127135953
3448,0.1845771968364715,0.0002285838127135953
3449,0.1845771968364715,0.0002285838127135953
3450,0.1845771968364715,0.0002285838127135953
3451,0.1845771968364715,0.0002285838127135953
3452,0.2543128728866577,0.0002786070108413974
3453,0.2543128728866577,0.0002786070108413974
3454,0.2543128728866577,0.0002786070108413974
3455,0.2543128728866577,0.0002786070108413974
3456,0.2543128728866577,0.0002786070108413974
3457,0.2543128728866577,0.0002786070108413974
3458,0.2543128728866577,0.0002786070108413974
3459,0.2568891644477844,0.0003366172313689908
3460,0.2568891644477844,0.0003366172313689908
3461,0.2568891644477844,0.0003366172313689908
3462,0.2568891644477844,0.0003366172313689908
3463,0.2568891644477844,0.0003366172313689908
3464,0.2568891644477844,0.0003366172313689908
3465,0.3329998552799225,0.0003828257322310846
3466,0.3329998552799225,0.0003828257322310846
3467,0.3329998552799225,0.0003828257322310846
3468,0.3329998552799225,0.0003828257322310846
3469,0.3329998552799225,0.0003828257322310846
3470,0.3329998552799225,0.0003828257322310846
3471,0.3957498371601105,0.00041933357715609465
3472,0.3957498371601105,0.00041933357715609465
3473,0.3957498371601105,0.00041933357715609465
3474,0.3957498371601105,0.00041933357715609465
3475,0.3957498371601105,0.00041933357715609465
3476,0.3957498371601105,0.00041933357715609465
3477,0.4468643963336944,0.00048710405826568604
3478,0.4468643963336944,0.00048710405826568604
3479,0.4468643963336944,0.00048710405826568604
3480,0.4468643963336944,0.00048710405826568604
3481,0.4468643963336944,0.00048710405826568604
3482,0.4468643963336944,0.00048710405826568604
3483,0.4468643963336944,0.00048710405826568604
3484,0.4468643963336944,0.00048710405826568604
3485,0.5023446679115295,0.0005132108926772794
3486,0.5023446679115295,0.0005132108926772794
3487,0.5023446679115295,0.0005132108926772794
3488,0.5023446679115295,0.0005132108926772794
3489,0.5023446679115295,0.0005132108926772794
3490,0.5023446679115295,0.0005132108926772794
3491,0.5645237565040588,0.0005704611539840976
3492,0.5645237565040588,0.0005704611539840976
3493,0.5645237565040588,0.0005704611539840976
3494,0.5645237565040588,0.0005704611539840976
3495,0.5645237565040588,0.0005704611539840976
3496,0.5645237565040588,0.0005704611539840976
3497,0.5645237565040588,0.0005704611539840976
3498,0.5815214514732361,0.0006343722343444824
3499,0.5815214514732361,0.0006343722343444824
3500,0.5815214514732361,0.0006343722343444824
3501,0.5815214514732361,0.0006343722343444824
3502,0.5815214514732361,0.0006343722343444824
3503,0.5815214514732361,0.0006343722343444824
3504,0.5815214514732361,0.0006343722343444824
3505,0.6118152141571045,0.0007041543722152988
3506,0.6118152141571045,0.0007041543722152988
3507,0.6118152141571045,0.0007041543722152988
3508,0.6118152141571045,0.0007041543722152988
3509,0.6118152141571045,0.0007041543722152988
3510,0.6118152141571045,0.0007041543722152988
3511,0.6824888586997986,0.000735357403755188
3512,0.6824888586997986,0.000735357403755188
3513,0.6824888586997986,0.000735357403755188
3514,0.6824888586997986,0.000735357403755188
3515,0.6824888586997986,0.000735357403755188
3516,0.6824888586997986,0.000735357403755188
3517,0.7347531914710999,0.0007823705673217773
3518,0.7347531914710999,0.0007823705673217773
3519,0.7347531914710999,0.0007823705673217773
3520,0.7347531914710999,0.0007823705673217773
3521,0.7347531914710999,0.0007823705673217773
3522,0.7347531914710999,0.0007823705673217773
3523,0.7347531914710999,0.0007823705673217773
3524,0.8573469519615173,0.000779107213020297
3525,0.8573469519615173,0.000779107213020297
3526,0.8573469519615173,0.000779107213020297
3527,0.8573469519615173,0.000779107213020297
3528,0.8573469519615173,0.000779107213020297
3529,0.8573469519615173,0.000779107213020297
3530,0.8771232962608337,0.0008215010166167935
3531,0.8771232962608337,0.0008215010166167935
3532,0.8771232962608337,0.0008215010166167935
3533,0.8771232962608337,0.0008215010166167935
3534,0.8771232962608337,0.0008215010166167935
3535,0.8771232962608337,0.0008215010166167935
3536,0.9738817811012268,0.0008625686168670932
3537,0.9738817811012268,0.0008625686168670932
3538,0.9738817811012268,0.0008625686168670932
3539,0.9738817811012268,0.0008625686168670932
3540,0.9738817811012268,0.0008625686168670932
3541,0.9738817811012268,0.0008625686168670932
3542,1.0739891529083252,0.0008625686168670932
3543,1.0739891529083252,0.0008625686168670932
3544,1.0739891529083252,0.0008625686168670932
3545,1.0739891529083252,0.0008625686168670932
3546,1.0739891529083252,0.0008625686168670932
3547,1.0739891529083252,0.0008625686168670932
3548,1.0674303770065308,0.0009505897760390958
3549,1.0674303770065308,0.0009505897760390958
3550,1.0674303770065308,0.0009505897760390958
3551,1.0674303770065308,0.0009505897760390958
3552,1.0674303770065308,0.0009505897760390958
3553,1.0674303770065308,0.0009505897760390958
3554,1.1908894777297974,0.0009460151195525845
3555,1.1908894777297974,0.0009460151195525845
3556,1.1908894777297974,0.0009460151195525845
3557,1.1908894777297974,0.0009460151195525845
3558,1.1908894777297974,0.0009460151195525845
3559,1.1908894777297974,0.0009460151195525845
3560,1.1946344375610352,0.0010041296482085904
3561,1.1946344375610352,0.0010041296482085904
3562,1.1946344375610352,0.0010041296482085904
3563,1.1946344375610352,0.0010041296482085904
3564,1.1946344375610352,0.0010041296482085904
3565,1.1946344375610352,0.0010041296482085904
3566,1.257689118385315,0.0010602176189422885
3567,1.257689118385315,0.0010602176189422885
3568,1.257689118385315,0.0010602176189422885
3569,1.257689118385315,0.0010602176189422885
3570,1.257689118385315,0.0010602176189422885
3571,1.257689118385315,0.0010602176189422885
3572,1.365295171737671,0.0010713636875152865
3573,1.365295171737671,0.0010713636875152865
3574,1.365295171737671,0.0010713636875152865
3575,1.365295171737671,0.0010713636875152865
3576,1.365295171737671,0.0010713636875152865
3577,1.365295171737671,0.0010713636875152865
3578,1.365295171737671,0.0010713636875152865
3579,1.423350811004639,0.0011130273342132846
3580,1.423350811004639,0.0011130273342132846
3581,1.423350811004639,0.0011130273342132846
3582,1.423350811004639,0.0011130273342132846
3583,1.423350811004639,0.0011130273342132846
3584,1.423350811004639,0.0011130273342132846
3585,1.418771743774414,0.0011985003948211947
3586,1.418771743774414,0.0011985003948211947
3587,1.418771743774414,0.0011985003948211947
3588,1.418771743774414,0.0011985003948211947
3589,1.418771743774414,0.0011985003948211947
3590,1.418771743774414,0.0011985003948211947
3591,1.418771743774414,0.0011985003948211947
3592,1.4475420713424685,0.0012507587671279907
3593,1.4475420713424685,0.0012507587671279907
3594,1.4475420713424685,0.0012507587671279907
3595,1.4475420713424685,0.0012507587671279907
3596,1.4475420713424685,0.0012507587671279907
3597,1.4475420713424685,0.0012507587671279907
3598,1.502623438835144,0.0013133585453032892
3599,1.502623438835144,0.0013133585453032892
3600,1.502623438835144,0.0013133585453032892
3601,1.502623438835144,0.0013133585453032892
3602,1.502623438835144,0.0013133585453032892
3603,1.502623438835144,0.0013133585453032892
3604,1.502623438835144,0.0013133585453032892
3605,1.5427342653274536,0.0013728439807891846
3606,1.5427342653274536,0.0013728439807891846
3607,1.5427342653274536,0.0013728439807891846
3608,1.5427342653274536,0.0013728439807891846
3609,1.5427342653274536,0.0013728439807891846
3610,1.5427342653274536,0.0013728439807891846
3611,1.5427342653274536,0.0013728439807891846
3612,1.6710752248764038,0.0013636946678161899
3613,1.6710752248764038,0.0013636946678161899
3614,1.6710752248764038,0.0013636946678161899
3615,1.6710752248764038,0.0013636946678161899
3616,1.6710752248764038,0.0013636946678161899
3617,1.6710752248764038,0.0013636946678161899
3618,1.7178844213485718,0.0013975799083709994
3619,1.7178844213485718,0.0013975799083709994
3620,1.7178844213485718,0.0013975799083709994
3621,1.7178844213485718,0.0013975799083709994
3622,1.7178844213485718,0.0013975799083709994
3623,1.7178844213485718,0.0013975799083709994
3624,1.7178844213485718,0.0013975799083709994
3625,1.774653077125549,0.0014407187700271884
3626,1.774653077125549,0.0014407187700271884
3627,1.774653077125549,0.0014407187700271884
3628,1.774653077125549,0.0014407187700271884
3629,1.774653077125549,0.0014407187700271884
3630,1.774653077125549,0.0014407187700271884
